envenena	-2.7	0.9	[-3, -4, -3, -1, -2, -3, -3, -2, -2, -4]
contaminar	-2.3	0.64031	[-3, -2, -2, -2, -2, -3, -3, -1, -3, -2]
contaminado	-2.0	0.44721	[-2, -2, -1, -2, -2, -2, -2, -2, -3, -2]
ensucia	-2.2	0.87178	[-2, -1, -2, -1, -3, -1, -3, -3, -3, -3]
pobre	-2.1	1.13578	[-2, -2, -1, -4, -2, 0, -2, -4, -2, -2]
popular	1.8	0.74833	[2, 3, 1, 2, 2, 1, 3, 1, 2, 1]
popularidades	1.6	0.8	[2, 1, 1, 2, 0, 2, 1, 2, 3, 2]
popularidad	2.1	1.04403	[2, 1, 1, 1, 3, 2, 3, 4, 3, 1]
popularizacion	1.3	0.78102	[1, 2, 1, 2, 1, 0, 1, 1, 3, 1]
popularizaciones	0.9	0.7	[1, 1, 1, 0, 2, 0, 1, 1, 2, 0]
popularizar	1.3	0.64031	[2, 2, 0, 2, 1, 1, 1, 1, 2, 1]
popularizado	1.9	0.83066	[3, 2, 3, 2, 1, 0, 2, 2, 2, 2]
populariza	1.4	0.8	[2, 1, 3, 2, 1, 0, 1, 2, 1, 1]
popularizando	1.5	0.67082	[2, 2, 1, 1, 1, 2, 2, 0, 2, 2]
popularmente	1.8	0.74833	[1, 3, 2, 1, 3, 1, 2, 1, 2, 2]
positivo	2.6	0.91652	[2, 1, 2, 2, 3, 3, 4, 3, 4, 2]
positiva	2.6	0.91652	[2, 1, 2, 2, 3, 3, 4, 3, 4, 2]
positivamente	2.4	0.66332	[2, 2, 3, 3, 4, 2, 2, 2, 2, 2]
positivos	2.4	0.4899	[3, 3, 2, 2, 2, 2, 3, 2, 3, 2]
positivas	2.4	0.4899	[3, 3, 2, 2, 2, 2, 3, 2, 3, 2]
positivisimo	2.9	1.04403	[4, 3, 2, 1, 3, 4, 4, 4, 2, 2]
positivismo	1.6	1.35647	[3, 0, 2, 1, 2, 0, 3, 4, 1, 0]
positivismos	1.8	0.9798	[4, 1, 2, 2, 2, 0, 2, 2, 1, 2]
positivistas	1.7	1.1	[1, 2, 1, 4, 2, 1, 3, 0, 1, 2]
positividades	2.6	0.91652	[2, 2, 4, 3, 2, 3, 4, 3, 1, 2]
positividad	2.3	0.9	[2, 2, 2, 3, 3, 3, 3, 0, 3, 2]
posesivo	-0.9	1.22066	[-1, -1, -2, -2, 0, -1, 0, -2, 2, -2]
posesiva	-0.9	1.22066	[-1, -1, -2, -2, 0, -1, 0, -2, 2, -2]
posponer	-0.9	0.83066	[1, -1, -2, -1, -1, -2, -1, -1, 0, -1]
pospuso	-0.8	0.4	[-1, -1, 0, 0, -1, -1, -1, -1, -1, -1]
pospone	-1.1	0.83066	[-1, -1, -1, 0, -1, 0, -2, -1, -3, -1]
posponiendo	-0.5	0.5	[0, -1, 0, -1, 0, 0, 0, -1, -1, -1]
probreza	-2.3	1.00499	[-2, -4, -2, -4, -3, -1, -2, -2, -1, -2]
poderoso	1.8	0.9798	[4, 0, 2, 1, 2, 2, 2, 2, 1, 2]
impotente	-2.2	0.6	[-2, -3, -2, -2, -3, -2, -3, -2, -1, -2]
alaba	2.4	0.4899	[3, 2, 2, 3, 2, 3, 2, 3, 2, 2]
alabando	2.5	0.67082	[2, 3, 3, 2, 2, 3, 3, 3, 1, 3]
rezar	1.3	1.18743	[0, 3, 2, 1, 1, 1, -1, 3, 1, 2]
orar	1.3	1.18743	[0, 3, 2, 1, 1, 1, -1, 3, 1, 2]
rezando	1.5	0.92195	[2, 2, 0, 3, 1, 3, 1, 1, 1, 1]
orando	1.5	0.92195	[2, 2, 0, 3, 1, 3, 1, 1, 1, 1]
reza	1.4	1.0198	[2, 0, 2, 0, 1, 1, 3, 1, 3, 1]
ora	1.4	1.0198	[2, 0, 2, 0, 1, 1, 3, 1, 3, 1]
precioso	2.7	0.64031	[3, 3, 3, 3, 3, 1, 3, 3, 2, 3]
preciosa	2.7	0.64031	[3, 3, 3, 3, 3, 1, 3, 3, 2, 3]
preciosamente	2.2	0.74833	[3, 3, 3, 2, 2, 1, 1, 3, 2, 2]
preciosidad	1.9	0.83066	[2, 4, 2, 2, 2, 1, 1, 1, 2, 2]
prejuicio	-2.3	0.78102	[-2, -1, -2, -2, -3, -2, -2, -3, -4, -2]
prejuzgado	-1.9	0.53852	[-2, -3, -1, -2, -1, -2, -2, -2, -2, -2]
prejuzgada	-1.9	0.53852	[-2, -3, -1, -2, -1, -2, -2, -2, -2, -2]
prejuicios	-1.8	0.74833	[-2, -3, -1, -2, -1, -3, -2, -1, -1, -2]
prejuiciosamente	-1.5	1.74642	[-3, -1, -1, -3, -3, -1, -3, 1, 2, -3]
prejuicioso	-1.8	1.07703	[-2, -2, -2, -3, -2, -1, 1, -3, -2, -2]
prejuiciosa	-1.8	1.07703	[-2, -2, -2, -3, -2, -1, 1, -3, -2, -2]
preparado	0.9	0.3	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]
preparada	0.9	0.3	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]
presion	-1.2	0.6	[-1, -1, -1, -1, -2, -2, -1, -2, 0, -1]
presionado	-0.9	1.04403	[-2, -1, -2, -1, 2, -1, -1, -1, -1, -1]
presionada	-0.9	1.04403	[-2, -1, -2, -1, 2, -1, -1, -1, -1, -1]
presiones	-1.3	0.64031	[-2, -1, -1, -1, -3, -1, -1, -1, -1, -1]
pretender	-0.4	0.91652	[0, 1, -1, -1, -2, 0, -1, -1, 1, 0]
fingir	-0.4	0.91652	[0, 1, -1, -1, -2, 0, -1, -1, 1, 0]
fingiendo	0.4	1.49666	[2, 0, -1, -1, 0, 3, -2, 1, 0, 2]
pretendiendo	0.4	1.49666	[2, 0, -1, -1, 0, 3, -2, 1, 0, 2]
finge	-0.4	0.66332	[0, -1, 0, -1, 1, 0, 0, -1, -1, -1]
pretende	-0.4	0.66332	[0, -1, 0, -1, 1, 0, 0, -1, -1, -1]
bellezas	1.7	0.78102	[2, 1, 1, 2, 1, 2, 3, 1, 1, 3]
bello	2.2	0.6	[3, 2, 2, 2, 3, 1, 2, 2, 2, 3]
bella	2.2	0.6	[3, 2, 2, 2, 3, 1, 2, 2, 2, 3]
mucho	2.2	0.6	[3, 2, 2, 2, 3, 1, 2, 2, 2, 3]
evitar	0.1	1.22066	[-2, 1, 0, 0, -1, 2, -1, 2, 0, 0]
prevenido	0.1	0.7	[0, -1, 0, 2, 0, 0, 0, 0, 0, 0]
prevenida	0.1	0.7	[0, -1, 0, 2, 0, 0, 0, 0, 0, 0]
evitando	-0.1	1.51327	[-2, 0, -2, 3, 0, 0, -1, -1, 2, 0]
evita	0.3	1.34536	[0, -2, 0, 0, 0, 2, 0, -1, 3, 1]
corzo	-0.5	0.67082	[0, -1, -1, -2, 0, 0, 0, 0, -1, 0]
picazon	-0.6	0.91652	[-2, -1, -1, -1, -1, 1, -1, 1, 0, -1]
picazon	-0.8	0.6	[-2, -1, 0, -1, 0, 0, -1, -1, -1, -1]
pinchazos	-0.9	1.04403	[-2, 0, -1, -3, -1, 1, 0, -1, -1, -1]
espinoso	-0.6	1.2	[-2, 1, -1, -2, -1, 2, 0, -1, -1, -1]
orgullo	1.4	1.11355	[0, 2, 2, 2, 3, 1, -1, 2, 2, 1]
prision	-2.3	0.64031	[-3, -3, -2, -2, -1, -2, -3, -3, -2, -2]
prisionero	-2.5	1.0247	[-3, -1, -4, -4, -3, -2, -3, -2, -1, -2]
prisionera	-2.5	1.0247	[-3, -1, -4, -4, -3, -2, -3, -2, -1, -2]
prisioneros	-2.3	0.78102	[-3, -2, -3, -3, -1, -3, -2, -1, -2, -3]
prisioneras	-2.3	0.78102	[-3, -2, -3, -3, -1, -3, -2, -1, -2, -3]
privilege	1.5	0.80623	[2, 1, 0, 1, 3, 1, 2, 2, 2, 1]
privilegiado	1.9	0.9434	[2, 3, 3, 2, 3, 1, 1, 2, 0, 2]
privilegiada	1.9	0.9434	[2, 3, 3, 2, 3, 1, 1, 2, 0, 2]
previlegios	1.6	1.2	[2, 1, 3, 1, 2, 2, 0, 0, 4, 1]
privilegiando	0.7	1.1	[1, 1, 2, 2, -1, 2, 1, 0, 0, -1]
galardon	2.3	1.1	[2, 2, 0, 4, 4, 3, 2, 2, 2, 2]
galardonador	1.0	1.0	[0, 3, 0, 0, 2, 1, 2, 1, 0, 1]
galardones	2.0	1.09545	[3, 3, 2, 0, 2, 1, 2, 4, 1, 2]
galardonado	2.3	1.00499	[3, 0, 3, 3, 2, 2, 2, 4, 2, 2]
galardonada	2.3	1.00499	[3, 0, 3, 3, 2, 2, 2, 4, 2, 2]
premiados	2.4	1.11355	[4, 2, 2, 2, 0, 4, 2, 3, 3, 2]
premiadas	2.4	1.11355	[4, 2, 2, 2, 0, 4, 2, 3, 3, 2]
premiado	3.0	0.7746	[3, 3, 3, 3, 3, 4, 3, 1, 3, 4]
premiada	3.0	0.7746	[3, 3, 3, 3, 3, 4, 3, 1, 3, 4]
proactivo	1.8	0.87178	[2, 3, 3, 1, 1, 1, 1, 3, 1, 2]
proactiva	1.8	0.87178	[2, 3, 3, 1, 1, 1, 1, 3, 1, 2]
problema	-1.7	0.64031	[-2, -2, -1, -1, -1, -3, -1, -2, -2, -2]
problematico	-1.9	0.53852	[-1, -2, -2, -2, -2, -3, -2, -1, -2, -2]
problematica	-1.9	0.53852	[-1, -2, -2, -2, -2, -3, -2, -1, -2, -2]
problematicamente	-2.0	1.0	[-2, -1, -3, -1, -1, -2, -4, -3, -1, -2]
problematicos	-1.3	1.1	[0, -1, -1, 0, -2, -1, -4, -1, -2, -1]
problematicas	-1.3	1.1	[0, -1, -1, 0, -2, -1, -4, -1, -2, -1]
problemas	-1.7	0.78102	[-2, -1, -1, -3, -2, -1, -3, -1, -1, -2]
lucro	1.9	0.7	[2, 3, 2, 1, 2, 1, 3, 1, 2, 2]
rentabilidad	1.1	1.44568	[1, 1, -2, 2, 0, 3, 1, 3, 2, 0]
rentable	1.9	0.9434	[2, 3, 0, 3, 1, 2, 1, 3, 2, 2]
rentabilidad	2.4	1.11355	[1, 4, 2, 4, 2, 2, 4, 2, 1, 2]
rentablemente	1.6	0.91652	[1, 2, 0, 3, 1, 3, 1, 1, 2, 2]
beneficiado	1.3	1.00499	[2, 2, 2, 1, 0, 0, 1, 3, 0, 2]
beneficiada	1.3	1.00499	[2, 2, 2, 1, 0, 0, 1, 3, 0, 2]
aprovechador	0.7	1.55242	[2, 2, 2, 1, -1, 1, -1, 3, 0, -2]
rentabilizando	1.6	0.91652	[1, 0, 3, 2, 1, 2, 3, 1, 1, 2]
improductivo	-1.5	0.92195	[-2, -2, -3, -1, -1, -1, 0, -1, -1, -3]
ganancias	1.9	1.04403	[2, 2, 1, 0, 2, 1, 2, 4, 3, 2]
lucrativo	0.9	0.83066	[1, 2, 0, 0, 1, 2, 2, 0, 1, 0]
lucrativa	0.9	0.83066	[1, 2, 0, 0, 1, 2, 2, 0, 1, 0]
progreso	1.8	0.74833	[3, 2, 1, 2, 3, 1, 1, 2, 2, 1]
prominente	1.3	0.45826	[2, 1, 1, 2, 1, 1, 1, 2, 1, 1]
promiscuidades	-0.8	1.32665	[-1, 0, -2, -2, -1, 2, -3, -1, 0, 0]
promiscuidad	-1.8	1.07703	[-1, -2, -4, -2, -3, -1, 0, -2, -1, -2]
promiscuo	-0.3	1.34536	[2, -3, -1, -1, 0, -1, 0, -1, 1, 1]
promiscua	-0.3	1.34536	[2, -3, -1, -1, 0, -1, 0, -1, 1, 1]
promiscuamente	-1.5	1.28452	[-2, -1, -3, 2, -2, -2, -1, -2, -2, -2]
promiscuidades	-0.9	1.37477	[-3, -1, 1, -2, -2, 1, 1, -1, -2, -1]
promesa	1.3	0.64031	[1, 0, 1, 1, 2, 2, 1, 1, 2, 2]
prometido	1.5	0.92195	[2, 1, 1, 0, 0, 2, 2, 3, 2, 2]
prometidos	1.5	0.92195	[2, 1, 1, 0, 0, 2, 2, 3, 2, 2]
prometidas	1.5	0.92195	[2, 1, 1, 0, 0, 2, 2, 3, 2, 2]
prometida	1.5	0.92195	[2, 1, 1, 0, 0, 2, 2, 3, 2, 2]
promiser	1.3	0.9	[2, 1, 1, 0, 0, 2, 2, 3, 1, 1]
promesas	1.6	0.8	[2, 1, 1, 0, 2, 1, 3, 2, 2, 2]
promisorio	0.9	1.13578	[2, 0, 0, 3, 0, 2, 2, 0, 0, 0]
promover	1.6	0.8	[2, 1, 2, 3, 0, 1, 2, 2, 1, 2]
promovido	1.8	0.74833	[2, 2, 1, 1, 1, 2, 2, 1, 3, 3]
promovida	1.8	0.74833	[2, 2, 1, 1, 1, 2, 2, 1, 3, 3]
promovidas	1.8	0.74833	[2, 2, 1, 1, 1, 2, 2, 1, 3, 3]
promovidos	1.8	0.74833	[2, 2, 1, 1, 1, 2, 2, 1, 3, 3]
promueve	1.4	0.91652	[1, 2, 0, 0, 1, 2, 2, 1, 3, 2]
promoviendo	1.5	0.67082	[1, 2, 2, 1, 2, 1, 2, 0, 2, 2]
propaganda	-1.0	1.54919	[-2, -3, -2, -3, -2, 1, -1, 1, 0, 1]
judicializar	-1.7	1.00499	[-2, -2, -2, -1, -1, -2, 0, -1, -4, -2]
judicializdao	-1.6	1.95959	[-2, -2, -2, -3, -3, -3, -4, 2, 2, -1]
judicializa	-1.8	1.53623	[-2, -2, -2, -3, -2, -2, -4, 1, 1, -3]
enjuiciamiento	-2.2	1.07703	[-4, -1, -2, -2, -3, -2, -1, -4, -1, -2]
judicializacion	-2.2	1.07703	[-4, -1, -2, -2, -3, -2, -1, -4, -1, -2]
prospecto	1.2	0.87178	[1, 3, 1, 0, 2, 2, 1, 0, 1, 1]
prospectos	1.2	0.6	[2, 1, 1, 1, 1, 0, 1, 2, 2, 1]
prospero	2.1	1.86815	[-3, 3, 3, 2, 4, 2, 3, 3, 3, 1]
prospera	2.1	1.86815	[-3, 3, 3, 2, 4, 2, 3, 3, 3, 1]
proteger	1.6	0.8	[1, 3, 1, 1, 1, 1, 3, 2, 1, 2]
protejemos	1.6	0.8	[1, 3, 1, 1, 1, 1, 3, 2, 1, 2]
protejen	1.6	0.8	[1, 3, 1, 1, 1, 1, 3, 2, 1, 2]
protejes	1.6	0.8	[1, 3, 1, 1, 1, 1, 3, 2, 1, 2]
protejo	1.6	0.8	[1, 3, 1, 1, 1, 1, 3, 2, 1, 2]
protegido	1.9	0.7	[1, 1, 2, 3, 2, 2, 2, 1, 3, 2]
protegida	1.9	0.7	[1, 1, 2, 3, 2, 2, 2, 1, 3, 2]
protege	1.3	0.78102	[2, 2, 0, 2, 1, 1, 0, 2, 2, 1]
protesta	-1.0	1.34164	[-2, -1, -1, -2, -1, -2, 1, -2, 2, -2]
protestaron	-0.5	1.62788	[-2, -3, -1, -1, 0, 2, 2, -2, 1, -1]
protestantes	-0.9	0.7	[0, 0, 0, -1, -2, -2, -1, -1, -1, -1]
protestando	-1.8	0.74833	[-2, -2, -1, -2, -1, -1, -2, -1, -3, -3]
protesta	-0.9	1.57797	[-2, -2, 2, 0, -1, -2, -2, -2, 2, -2]
orgulloso	2.1	0.3	[2, 3, 2, 2, 2, 2, 2, 2, 2, 2]
orgullosa	2.1	0.3	[2, 3, 2, 2, 2, 2, 2, 2, 2, 2]
orgullosamente	2.6	0.4899	[2, 2, 3, 3, 2, 3, 3, 3, 2, 3]
provocar	-1.7	0.64031	[-2, -2, -1, -1, -1, -2, -2, -1, -3, -2]
provocado	-1.1	0.83066	[-1, -1, 0, -2, -2, -2, -2, 0, 0, -1]
provocada	-1.1	0.83066	[-1, -1, 0, -2, -2, -2, -2, 0, 0, -1]
provoca	-1.3	0.78102	[-2, -2, -1, -2, -1, -2, -2, 0, 0, -1]
provocador	-0.8	1.249	[-2, -2, -1, -2, 1, -1, 1, 1, -1, -2]
provocadora	-0.8	1.249	[-2, -2, -1, -2, 1, -1, 1, 1, -1, -2]
pseudosciencia	-1.2	1.32665	[-1, -1, -3, -4, 0, 0, -2, 0, 0, -1]
vomitar	-2.4	1.0198	[-1, -3, -3, -2, -4, -4, -2, -1, -2, -2]
vomitas	-2.4	1.0198	[-1, -3, -3, -2, -4, -4, -2, -1, -2, -2]
vomitan	-2.4	1.0198	[-1, -3, -3, -2, -4, -4, -2, -1, -2, -2]
movite	-1.8	0.6	[-1, -2, -2, -3, -1, -1, -2, -2, -2, -2]
movito	-1.8	0.6	[-1, -2, -2, -3, -1, -1, -2, -2, -2, -2]
movitaste	-1.8	0.6	[-1, -2, -2, -3, -1, -1, -2, -2, -2, -2]
movitamos	-1.8	0.6	[-1, -2, -2, -3, -1, -1, -2, -2, -2, -2]
movitaron	-1.8	0.6	[-1, -2, -2, -3, -1, -1, -2, -2, -2, -2]
vomita	-1.9	0.7	[-1, -2, -3, -3, -1, -1, -2, -2, -2, -2]
vomitando	-1.8	1.46969	[0, -2, -4, -3, -2, -3, 1, -1, -1, -3]
autentico	2.8	0.4	[3, 2, 3, 3, 3, 2, 3, 3, 3, 3]
autentica	2.8	0.4	[3, 2, 3, 3, 3, 2, 3, 3, 3, 3]
castigar	-2.4	0.91652	[-1, -3, -3, -4, -3, -1, -2, -2, -2, -3]
castigabilidad	-1.6	1.49666	[-2, -2, -1, -1, -2, -2, -3, 2, -4, -1]
castigable	-1.9	0.7	[-3, -1, -1, -2, -2, -1, -3, -2, -2, -2]
castigado	-2.0	0.44721	[-2, -2, -1, -2, -2, -2, -2, -2, -3, -2]
castigada	-2.0	0.44721	[-2, -2, -1, -2, -2, -2, -2, -2, -3, -2]
castigador	-1.9	0.53852	[-3, -1, -2, -2, -2, -2, -2, -1, -2, -2]
castigadora	-1.9	0.53852	[-3, -1, -2, -2, -2, -2, -2, -1, -2, -2]
castigadores	-2.6	0.8	[-3, -3, -3, -3, -2, -2, -4, -2, -1, -3]
castigadoras	-2.6	0.8	[-3, -3, -3, -3, -2, -2, -4, -2, -1, -3]
castiga	-2.1	0.7	[-3, -2, -3, -2, -1, -2, -2, -3, -1, -2]
castigando	-2.6	0.8	[-2, -3, -3, -3, -4, -1, -3, -2, -2, -3]
castigo	-2.2	0.6	[-2, -1, -2, -2, -3, -3, -2, -2, -2, -3]
castigos	-1.8	0.6	[-2, -2, -2, -1, -1, -2, -2, -3, -1, -2]
punitivo	-2.3	0.78102	[-4, -2, -3, -1, -2, -2, -2, -2, -3, -2]
perplejo	-0.7	0.45826	[0, 0, -1, -1, 0, -1, -1, -1, -1, -1]
perpleja	-0.7	0.45826	[0, 0, -1, -1, 0, -1, -1, -1, -1, -1]
temblante	-1.5	0.67082	[-1, -2, -2, -2, -1, 0, -2, -1, -2, -2]
cuestionable	-1.2	0.4	[-1, -1, -1, -1, -1, -1, -1, -2, -2, -1]
cuestionado	-0.4	1.0198	[-2, 0, 0, -1, -1, 2, 0, 0, -1, -1]
cuestionando	-0.4	0.66332	[0, -1, -1, 0, 0, 0, -2, 0, 0, 0]
racismo	-3.1	0.9434	[-4, -4, -4, -2, -3, -4, -2, -2, -2, -4]
racista	-3.0	0.89443	[-1, -3, -3, -4, -3, -4, -4, -2, -3, -3]
racistas	-2.5	0.92195	[-3, 0, -3, -2, -2, -3, -3, -3, -3, -3]
radian	0.4	0.66332	[0, 0, 0, 0, 0, 0, 1, 2, 0, 1]
resplandece	1.1	0.53852	[1, 2, 2, 1, 1, 1, 0, 1, 1, 1]
respladores	0.8	1.16619	[-1, 0, 3, 1, 1, 1, 1, 2, -1, 1]
resplandor	1.4	0.66332	[2, 1, 1, 3, 1, 1, 1, 1, 2, 1]
radianes	0.2	0.6	[0, 2, 0, 0, 0, 0, 0, 0, 0, 0]
radiante	2.1	0.83066	[4, 2, 2, 2, 2, 1, 1, 3, 2, 2]
radiantemente	1.3	0.78102	[3, 2, 1, 1, 1, 1, 1, 0, 1, 2]
radiantes	1.2	0.6	[2, 1, 0, 2, 1, 1, 1, 2, 1, 1]
rabia	-2.6	0.8	[-3, -2, -2, -3, -3, -4, -1, -2, -3, -3]
enfurecido	-2.0	0.63246	[-2, -1, -1, -3, -3, -2, -2, -2, -2, -2]
enfurecida	-2.0	0.63246	[-2, -1, -1, -3, -3, -2, -2, -2, -2, -2]
rabioso	-2.8	0.6	[-3, -3, -3, -3, -2, -4, -2, -3, -2, -3]
rabia	-2.1	0.7	[-3, -1, -1, -3, -3, -2, -2, -2, -2, -2]
iracundo	-2.4	1.0198	[-1, -3, -3, -1, -3, -3, -1, -4, -2, -3]
iracunda	-2.4	1.0198	[-1, -3, -3, -1, -3, -3, -1, -4, -2, -3]
lluvioso	-0.3	0.64031	[-1, 0, 1, 0, 0, 0, -1, 0, -1, -1]
lluviosa	-0.3	0.64031	[-1, 0, 1, 0, 0, 0, -1, 0, -1, -1]
rancio	-2.5	1.11803	[-3, -3, -3, -2, -3, 0, -3, -1, -4, -3]
rancia	-2.5	1.11803	[-3, -3, -3, -2, -3, 0, -3, -1, -4, -3]
despotricar	-1.4	0.66332	[-1, -2, -2, -1, -2, -2, -2, -1, 0, -1]
violar	-3.7	0.64031	[-4, -2, -4, -4, -4, -4, -4, -4, -3, -4]
violado	-3.6	0.4899	[-3, -3, -4, -4, -3, -4, -4, -4, -3, -4]
violada	-3.6	0.4899	[-3, -3, -4, -4, -3, -4, -4, -4, -3, -4]
rapero	-3.4	0.66332	[-3, -3, -4, -4, -3, -3, -4, -4, -2, -4]
violadores	-3.6	0.66332	[-2, -4, -4, -3, -4, -3, -4, -4, -4, -4]
violadoras	-3.6	0.66332	[-2, -4, -4, -3, -4, -3, -4, -4, -4, -4]
viola	-3.5	0.67082	[-4, -3, -4, -4, -3, -4, -4, -3, -2, -4]
violando	-3.8	0.4	[-3, -4, -4, -4, -4, -4, -4, -4, -3, -4]
violador	-3.9	0.3	[-4, -4, -4, -4, -4, -4, -3, -4, -4, -4]
violadora	-3.9	0.3	[-4, -4, -4, -4, -4, -4, -3, -4, -4, -4]
sarpullido	-1.7	0.78102	[-2, -1, -1, -3, -2, -2, -1, -1, -1, -3]
ratificado	0.6	0.4899	[1, 0, 0, 1, 1, 0, 1, 1, 0, 1]
ratificada	0.6	0.4899	[1, 0, 0, 1, 1, 0, 1, 1, 0, 1]
alcanzar	0.1	0.3	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
alcanzamos	0.1	0.3	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
alcanzan	0.1	0.3	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
alcanzo	0.1	0.3	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
reached	0.4	0.4899	[1, 0, 0, 0, 1, 1, 0, 1, 0, 0]
alcanza	0.2	0.4	[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]
alcanzando	0.8	0.6	[1, 0, 2, 0, 1, 0, 1, 1, 1, 1]
preparacion	1.0	0.63246	[1, 1, 1, 1, 0, 1, 2, 1, 2, 0]
listo	1.5	1.0247	[2, 1, 1, 0, 2, 2, 1, 1, 1, 4]
lista	1.5	1.0247	[2, 1, 1, 0, 2, 2, 1, 1, 1, 4]
preparado	1.5	1.0247	[2, 1, 1, 0, 2, 2, 1, 1, 1, 4]
preparada	1.5	1.0247	[2, 1, 1, 0, 2, 2, 1, 1, 1, 4]
tranquilizar	1.5	0.5	[1, 1, 1, 1, 2, 1, 2, 2, 2, 2]
tranquilidades	1.4	0.8	[0, 1, 1, 2, 1, 1, 1, 2, 3, 2]
tranquilizar	1.4	0.4899	[2, 2, 1, 1, 2, 1, 2, 1, 1, 1]
tranquilizado	1.7	0.45826	[2, 1, 1, 1, 2, 2, 2, 2, 2, 2]
tranquilizada	1.7	0.45826	[2, 1, 1, 1, 2, 2, 2, 2, 2, 2]
tranquiliza	1.5	0.92195	[2, 1, 1, 2, 2, 2, -1, 2, 2, 2]
tranquilizador	1.7	1.48661	[3, 3, 2, -2, 1, 3, 3, 2, 1, 1]
tranquilizadora	1.7	1.48661	[3, 3, 2, -2, 1, 3, 3, 2, 1, 1]
tranquilizadoramente	1.8	0.87178	[1, 3, 2, 1, 2, 3, 3, 1, 1, 1]
rebel	-0.6	1.49666	[-2, -1, -1, 0, -2, -1, 2, 1, 1, -3]
rebeldia	-1.5	1.0247	[-2, -2, -1, -3, -2, -2, -1, 1, -1, -2]
rebelo	-1.0	1.26491	[-2, -2, 0, -2, 0, -2, -2, -1, -1, 2]
rebelaron	-1.0	1.26491	[-2, -2, 0, -2, 0, -2, -2, -1, -1, 2]
rebelaste	-1.0	1.26491	[-2, -2, 0, -2, 0, -2, -2, -1, -1, 2]
rebelamos	-1.0	1.26491	[-2, -2, 0, -2, 0, -2, -2, -1, -1, 2]
rebelandose	-1.1	1.51327	[-3, -1, -2, -1, -2, -1, -1, -3, 2, 1]
rebelion	-0.5	1.80278	[-2, -2, -1, -1, 3, -1, 1, -3, 2, -1]
rebeliones	-1.1	1.57797	[-2, -4, -3, 0, 0, -1, 1, -2, -1, 1]
rebelde	-1.2	1.249	[-2, -1, -3, -1, -2, -2, 1, -1, 1, -2]
rebeldemente	-1.8	0.87178	[-3, 0, -2, -2, -1, -2, -3, -1, -2, -2]
rebeldia	-1.2	1.16619	[0, -3, -1, -2, 1, -1, -2, 0, -2, -2]
rebeldes	-0.8	1.07703	[-1, 0, 0, -2, 0, -3, 0, 0, 0, -2]
recesion	-1.8	1.07703	[-3, -1, -4, -2, -1, -1, -1, -1, -3, -1]
recomendar	1.5	0.67082	[1, 1, 1, 1, 2, 3, 2, 2, 1, 1]
recomiendo	1.5	0.67082	[1, 1, 1, 1, 2, 3, 2, 2, 1, 1]
recomiendas	1.5	0.67082	[1, 1, 1, 1, 2, 3, 2, 2, 1, 1]
recomiendan	1.5	0.67082	[1, 1, 1, 1, 2, 3, 2, 2, 1, 1]
recomendamos	1.5	0.67082	[1, 1, 1, 1, 2, 3, 2, 2, 1, 1]
recomendado	0.8	1.07703	[1, 1, 0, -2, 1, 2, 1, 2, 1, 1]
recomendada	0.8	1.07703	[1, 1, 0, -2, 1, 2, 1, 2, 1, 1]
recomienda	0.9	0.9434	[1, 1, 2, 0, 0, 2, 1, -1, 2, 1]
redimido	1.3	0.9	[2, 1, 2, 2, 1, -1, 2, 1, 2, 1]
apestando	-2.0	1.48324	[2, -2, -2, -3, -3, -3, -1, -3, -3, -2]
negar	-1.2	0.4	[-1, -1, -1, -1, -1, -1, -1, -2, -2, -1]
negado	-1.2	0.74833	[0, -1, -1, -1, -1, -1, -2, -1, -3, -1]
negandose	-1.7	0.64031	[-1, -1, -1, -2, -2, -2, -3, -1, -2, -2]
negandome	-1.7	0.64031	[-1, -1, -1, -2, -2, -2, -3, -1, -2, -2]
negandonos	-1.7	0.64031	[-1, -1, -1, -2, -2, -2, -3, -1, -2, -2]
negandote	-1.7	0.64031	[-1, -1, -1, -2, -2, -2, -3, -1, -2, -2]
lamento	-1.8	0.6	[-2, -2, -2, -2, -1, -3, -1, -1, -2, -2]
arrepentimiento	-1.8	0.6	[-2, -2, -2, -2, -1, -3, -1, -1, -2, -2]
arrepentido	-1.9	0.83066	[-1, -2, -1, -2, -1, -2, -1, -3, -3, -3]
arrepentida	-1.9	0.83066	[-1, -2, -1, -2, -1, -2, -1, -3, -3, -3]
lamentablemente	-1.9	0.83066	[-1, -1, -1, -3, -2, -3, -1, -3, -2, -2]
arrepentimiento	-1.6	0.66332	[-1, -3, -1, -1, -1, -2, -1, -2, -2, -2]
lamenta	-1.5	0.5	[-2, -2, -2, -1, -2, -1, -1, -2, -1, -1]
lamentable	-2.3	0.78102	[-3, -1, -2, -1, -3, -2, -3, -3, -2, -3]
arrepentidamente	-2.0	0.63246	[-2, -3, -1, -3, -2, -1, -2, -2, -2, -2]
